,mon,cust_no,sex,age_flg,state,mem_tf_flg,batch_pass_dt,last_sell_dt,last_pass_dt,pack_flg,sell_amt,sell_cnt,sell_qty,basket_size,beauty_amt,beauty_cnt,beauty_qty,personal_amt,personal_cnt,personal_qty,health_amt,health_cnt,health_qty,living_amt,living_cnt,living_qty,etc1_amt,etc1_cnt,etc1_qty,b_wellnature_amt,b_wellnature_cnt,b_wellnature_qty,b_esroom_amt,b_esroom_cnt,b_esroom_qty,b_arrenbio_amt,b_arrenbio_cnt,b_arrenbio_qty,p_wellmate_amt,p_wellmate_cnt,p_wellmate_qty,p_wellmoplus_amt,p_wellmoplus_cnt,p_wellmoplus_qty,h_wellseed_amt,h_wellseed_cnt,h_wellseed_qty,h_health_amt,h_health_cnt,h_health_qty,h_litefit_amt,h_litefit_cnt,h_litefit_qty,h_wellmoplus_amt,h_wellmoplus_cnt,h_wellmoplus_qty,l_livingmate_amt,l_livingmate_cnt,l_livingmate_qty,l_tissue_amt,l_tissue_cnt,l_tissue_qty,l_dtc_amt,l_dtc_cnt,l_dtc_qty,l_spad_amt,l_spad_cnt,l_spad_qty,e_cprod_amt,e_cprod_cnt,e_cprod_qty,sell_class_1,sell_class_2,main_class_1,main_class_2,main_day,sell_cycle,r_score,f_score,m_score,rfm_score,rfm_grade,cust_grade,target_value
2512,202103,o29009  ,2,50대,인천,N,0.0,20210323,9.0,Y,1949000.0,6,33.0,324833.3333333333,966634.0,3.0,11.0,30000.0,2.0,2.0,866731.0,5.0,18.0,85635.0,1.0,2.0,,,,30000.0,2.0,2.0,673981.0,1.0,5.0,262653.0,1.0,4.0,30000.0,2.0,2.0,,,,628857.0,5.0,16.0,237874.0,1.0,2.0,,,,,,,85635.0,1.0,2.0,,,,,,,,,,,,,4,7.0,03,0301,1,22.4,90,90,90,89.99999999999997,2,1,0
2513,202103,o29014  ,2,60대,경남,N,0.0,20210323,9.0,Y,1976500.0,6,37.0,329416.6666666667,696721.0,2.0,8.0,53114.0,1.0,5.0,914788.0,3.0,11.0,311877.0,5.0,11.0,0.0,2.0,2.0,57377.0,2.0,3.0,516394.0,1.0,3.0,122950.0,1.0,2.0,53114.0,1.0,5.0,,,,403312.0,3.0,9.0,511476.0,1.0,2.0,,,,,,,289377.0,4.0,8.0,22500.0,3.0,3.0,,,,,,,,,,5,8.0,04,0401,1,22.4,90,90,90,89.99999999999997,2,1,1
2514,202103,o29018  ,2,50대,충북,N,0.0,20210323,9.0,Y,1942000.0,6,58.0,323666.6666666667,670507.0,4.0,15.0,259213.0,4.0,23.0,799230.0,3.0,13.0,213050.0,2.0,7.0,,,,25787.0,2.0,2.0,644720.0,3.0,13.0,,,,259213.0,4.0,23.0,,,,118575.0,2.0,4.0,356066.0,2.0,3.0,324589.0,1.0,6.0,,,,213050.0,2.0,7.0,,,,,,,,,,,,,4,7.0,01,0201,1,22.4,90,90,90,89.99999999999997,2,1,0
2515,202103,o29020  ,1,30대,경북,N,0.0,20210323,9.0,Y,2602100.0,7,74.0,371728.5714285714,141962.0,1.0,4.0,132172.0,1.0,13.0,1451894.0,5.0,21.0,876072.0,5.0,35.0,0.0,1.0,1.0,,,,141962.0,1.0,4.0,,,,132172.0,1.0,13.0,,,,194000.0,2.0,7.0,981559.0,2.0,6.0,276335.0,2.0,8.0,,,,324686.0,2.0,10.0,57500.0,2.0,6.0,,,,,,,,,,5,7.0,03,0302,1,18.666666666666668,90,100,100,96.54893846056295,1,1,0
2516,202103,o29044  ,1,50대,경북,N,0.0,20210316,16.0,Y,1975600.0,6,35.0,329266.6666666667,63985.0,1.0,2.0,52174.0,1.0,5.0,1584772.0,5.0,19.0,271069.0,2.0,7.0,3600.0,2.0,2.0,,,,63985.0,1.0,2.0,,,,52174.0,1.0,5.0,,,,711957.0,4.0,13.0,767815.0,1.0,3.0,105000.0,1.0,3.0,,,,172069.0,1.0,6.0,,,,99000.0,1.0,1.0,,,,3600.0,1.0,1.0,5,8.0,03,0301,1,26.0,80,90,90,86.53497421844448,2,1,0
2517,202103,o29047  ,1,30대,경남,N,0.0,20210326,6.0,Y,1932100.0,6,49.0,322016.6666666667,755721.0,3.0,12.0,285614.0,6.0,22.0,776788.0,2.0,8.0,111977.0,2.0,5.0,2000.0,2.0,2.0,91377.0,3.0,6.0,541394.0,2.0,4.0,122950.0,1.0,2.0,220614.0,5.0,20.0,65000.0,2.0,2.0,221312.0,1.0,5.0,511476.0,1.0,2.0,44000.0,1.0,1.0,,,,94977.0,2.0,4.0,17000.0,1.0,1.0,,,,,,,,,,5,10.0,02,0201,1,28.5,100,90,90,93.21697517861574,1,1,0
2518,202103,o29048  ,2,30대,울산,N,1.0,20210323,9.0,,1464000.0,7,56.0,209142.85714285713,655000.0,6.0,21.0,57000.0,2.0,3.0,743200.0,4.0,22.0,1000.0,1.0,1.0,7800.0,2.0,8.0,200000.0,4.0,11.0,385000.0,3.0,9.0,70000.0,1.0,1.0,17000.0,1.0,2.0,40000.0,1.0,1.0,474000.0,4.0,16.0,,,,269200.0,1.0,6.0,,,,,,,1000.0,1.0,1.0,,,,,,,,,,5,8.0,01,0301,1,18.5,90,100,80,89.62809493114327,2,1,1
2519,202103,o29051  ,2,50대,제주,N,5.0,20210323,9.0,Y,2434000.0,6,82.0,405666.6666666667,670957.0,1.0,10.0,230987.0,2.0,21.0,1071817.0,4.0,26.0,457239.0,2.0,12.0,3000.0,3.0,13.0,46880.0,1.0,3.0,433629.0,1.0,2.0,190448.0,1.0,5.0,230987.0,2.0,21.0,,,,625703.0,3.0,20.0,253931.0,1.0,1.0,192183.0,3.0,5.0,,,,241040.0,1.0,10.0,,,,99000.0,1.0,1.0,,,,,,,5,9.0,03,0301,0,26.5,90,90,100,93.21697517861574,1,1,0
2520,202103,o29057  ,2,40대,충북,N,1.0,20210330,2.0,Y,1931500.0,6,81.0,321916.6666666667,488870.0,1.0,20.0,397185.0,5.0,37.0,687769.0,4.0,15.0,354076.0,3.0,8.0,3600.0,1.0,1.0,296283.0,1.0,17.0,192587.0,1.0,3.0,,,,397185.0,5.0,37.0,,,,430981.0,4.0,14.0,256788.0,1.0,1.0,,,,,,,221061.0,2.0,5.0,4500.0,1.0,1.0,,,,10000.0,1.0,1.0,3600.0,1.0,1.0,5,9.0,02,0201,1,23.6,100,90,90,93.21697517861574,1,1,0
2521,202103,o29062  ,2,20대,경기,N,0.0,20210330,2.0,Y,2167900.0,7,65.0,309700.0,535896.0,3.0,16.0,79988.0,2.0,5.0,697905.0,3.0,12.0,850511.0,5.0,31.0,3600.0,1.0,1.0,235956.0,2.0,11.0,299940.0,1.0,4.0,0.0,1.0,1.0,79988.0,2.0,5.0,,,,317979.0,3.0,10.0,379926.0,1.0,2.0,,,,,,,312758.0,3.0,10.0,19500.0,2.0,3.0,,,,25400.0,1.0,3.0,3600.0,1.0,1.0,5,10.0,04,0301,1,19.666666666666668,100,100,100,99.99999999999997,1,1,0
2522,202103,o29063  ,2,20대,대구,N,0.0,20210316,16.0,Y,1665200.0,8,36.0,208150.0,470000.0,1.0,5.0,40000.0,1.0,3.0,891000.0,7.0,19.0,260600.0,4.0,7.0,3600.0,2.0,2.0,25000.0,1.0,1.0,390000.0,1.0,1.0,55000.0,1.0,3.0,40000.0,1.0,3.0,,,,602000.0,7.0,17.0,254000.0,1.0,1.0,35000.0,1.0,1.0,,,,131600.0,3.0,5.0,,,,99000.0,1.0,1.0,,,,3600.0,1.0,1.0,5,10.0,03,0301,4,17.333333333333332,80,100,90,89.62809493114327,2,1,0
2523,202103,o29067  ,1,30대,대구,N,0.0,20210316,16.0,Y,1486600.0,7,31.0,212371.42857142858,550000.0,3.0,7.0,40000.0,1.0,3.0,726000.0,5.0,12.0,167000.0,3.0,7.0,3600.0,2.0,2.0,25000.0,1.0,1.0,470000.0,3.0,3.0,55000.0,1.0,3.0,40000.0,1.0,3.0,,,,472000.0,5.0,11.0,254000.0,1.0,1.0,,,,,,,110000.0,2.0,5.0,,,,,,,,,,3600.0,1.0,1.0,5,8.0,03,0301,1,17.333333333333332,80,100,80,86.17738760127533,2,1,0
2524,202103,o29075  ,2,40대,대구,N,1.0,20210326,6.0,Y,2072700.0,7,75.0,296100.0,694721.0,2.0,8.0,173114.0,3.0,15.0,922788.0,4.0,12.0,271177.0,7.0,36.0,10900.0,2.0,4.0,55377.0,2.0,3.0,516394.0,1.0,3.0,122950.0,1.0,2.0,173114.0,3.0,15.0,,,,367312.0,3.0,9.0,511476.0,1.0,2.0,44000.0,1.0,1.0,,,,46377.0,2.0,13.0,27000.0,1.0,3.0,,,,121800.0,5.0,14.0,10900.0,1.0,3.0,5,11.0,04,0407,1,19.0,100,100,100,99.99999999999997,1,1,0
2525,202103,o29076  ,2,40대,충북,N,1.0,20210316,16.0,Y,2168600.0,7,56.0,309800.0,760721.0,4.0,12.0,97114.0,4.0,10.0,1091788.0,4.0,11.0,206077.0,6.0,14.0,12900.0,3.0,9.0,77377.0,3.0,4.0,560394.0,2.0,4.0,122950.0,2.0,4.0,97114.0,4.0,10.0,,,,250312.0,2.0,6.0,771476.0,2.0,3.0,70000.0,2.0,2.0,,,,145377.0,4.0,6.0,35500.0,4.0,5.0,,,,25200.0,2.0,3.0,10900.0,1.0,3.0,5,11.0,04,0401,1,17.333333333333332,80,100,100,92.83177667225556,1,1,0
2526,202103,o29092  ,2,70세이상,대전,N,2.0,20210323,9.0,Y,2457500.0,6,81.0,409583.3333333333,1238520.0,2.0,23.0,251449.0,5.0,14.0,753531.0,1.0,25.0,212000.0,4.0,11.0,2000.0,4.0,8.0,136652.0,1.0,6.0,998542.0,1.0,14.0,103326.0,2.0,3.0,141449.0,4.0,12.0,110000.0,2.0,2.0,642257.0,1.0,22.0,,,,111274.0,1.0,3.0,,,,184000.0,3.0,8.0,18000.0,2.0,2.0,,,,,,,,,,5,9.0,02,0201,1,22.0,90,90,100,93.21697517861574,1,1,0
2527,202103,o29118  ,2,30대,제주,N,1.0,20210323,9.0,Y,2409600.0,5,46.0,481920.0,978000.0,1.0,10.0,128000.0,3.0,10.0,1208000.0,5.0,19.0,95600.0,3.0,5.0,0.0,1.0,2.0,38000.0,1.0,2.0,675000.0,1.0,4.0,265000.0,1.0,4.0,128000.0,3.0,10.0,,,,588000.0,5.0,16.0,620000.0,1.0,3.0,,,,,,,95600.0,3.0,5.0,,,,,,,,,,,,,5,7.0,03,0301,1,27.25,90,80,100,89.62809493114327,2,1,0
2528,202103,o29120  ,1,40대,경북,N,0.0,20210326,6.0,Y,2207000.0,7,49.0,315285.71428571426,113934.0,2.0,3.0,22623.0,1.0,3.0,1623443.0,3.0,36.0,447000.0,3.0,7.0,,,,,,,113934.0,2.0,3.0,,,,22623.0,1.0,3.0,,,,1330329.0,3.0,28.0,,,,293114.0,1.0,8.0,,,,,,,51000.0,3.0,3.0,396000.0,2.0,4.0,,,,,,,4,6.0,03,0301,4,22.6,100,100,100,99.99999999999997,1,1,0
2529,202103,o29121  ,2,30대,전북,N,0.0,20210323,9.0,Y,1945400.0,6,44.0,324233.3333333333,525650.0,1.0,11.0,121927.0,2.0,7.0,1130423.0,4.0,22.0,149400.0,2.0,2.0,18000.0,2.0,2.0,151899.0,1.0,7.0,303798.0,1.0,3.0,69953.0,1.0,1.0,51974.0,2.0,6.0,69953.0,1.0,1.0,444823.0,3.0,13.0,359758.0,1.0,3.0,325842.0,2.0,6.0,,,,50400.0,1.0,1.0,,,,99000.0,1.0,1.0,,,,,,,5,10.0,03,0301,1,22.0,90,90,90,89.99999999999997,2,1,0
2530,202103,o29133  ,1,40대,경남,N,0.0,20210326,6.0,Y,2254750.0,9,51.0,250527.77777777778,751721.0,2.0,8.0,163114.0,5.0,13.0,1188788.0,6.0,21.0,136377.0,2.0,4.0,14750.0,2.0,5.0,37377.0,1.0,2.0,591394.0,2.0,4.0,122950.0,1.0,2.0,163114.0,5.0,13.0,,,,642312.0,6.0,18.0,511476.0,1.0,2.0,35000.0,1.0,1.0,,,,37377.0,1.0,3.0,,,,99000.0,1.0,1.0,,,,14750.0,1.0,4.0,5,10.0,03,0301,1,16.0,100,100,100,99.99999999999997,1,1,0
2531,202103,o29139  ,2,50대,부산,N,0.0,20210311,21.0,,1147000.0,10,49.0,114700.0,217200.0,4.0,11.0,57000.0,2.0,4.0,843000.0,8.0,17.0,5500.0,2.0,6.0,24300.0,2.0,11.0,158000.0,3.0,7.0,,,,0.0,2.0,2.0,57000.0,2.0,4.0,,,,408000.0,5.0,13.0,360000.0,3.0,3.0,75000.0,1.0,1.0,,,,4500.0,1.0,5.0,1000.0,1.0,1.0,,,,,,,22300.0,1.0,6.0,5,9.0,03,0301,4,13.857142857142858,80,100,80,86.17738760127533,2,1,0
2532,202103,o29147  ,2,30대,서울,N,2.0,20210323,9.0,Y,1983700.0,6,29.0,330616.6666666667,62590.0,2.0,3.0,40000.0,3.0,3.0,270000.0,4.0,8.0,135700.0,4.0,13.0,1475410.0,1.0,2.0,13000.0,1.0,1.0,49590.0,2.0,2.0,,,,40000.0,3.0,3.0,,,,186000.0,4.0,6.0,,,,84000.0,2.0,2.0,,,,36000.0,1.0,1.0,53500.0,3.0,5.0,,,,46200.0,2.0,7.0,,,,5,8.0,03,0301,1,27.25,90,90,100,93.21697517861574,1,1,0
2533,202103,o29150  ,2,50대,대전,N,0.0,20210316,16.0,,1012800.0,6,26.0,168800.0,0.0,1.0,2.0,172000.0,3.0,5.0,641000.0,5.0,16.0,199800.0,3.0,3.0,,,,,,,,,,0.0,1.0,2.0,22000.0,2.0,2.0,150000.0,2.0,3.0,328000.0,5.0,10.0,120000.0,1.0,1.0,193000.0,2.0,5.0,,,,100800.0,2.0,2.0,,,,99000.0,1.0,1.0,,,,,,,4,8.0,03,0301,4,20.4,80,90,80,83.20335292207615,2,1,1
2534,202103,o29151  ,1,20대,경남,N,0.0,20210330,2.0,Y,2093100.0,8,32.0,261637.5,374303.0,4.0,9.0,313869.0,4.0,11.0,345408.0,4.0,9.0,118421.0,1.0,1.0,941099.0,2.0,2.0,24671.0,1.0,1.0,349632.0,4.0,6.0,0.0,1.0,2.0,36500.0,2.0,4.0,277369.0,3.0,7.0,124000.0,2.0,4.0,,,,42000.0,1.0,1.0,179408.0,4.0,4.0,,,,,,,,,,,,,3600.0,1.0,1.0,5,9.0,01,0103,1,19.333333333333332,100,100,100,99.99999999999997,1,1,0
2535,202103,o29152  ,2,50대,경북,N,0.0,20210323,9.0,Y,1997200.0,6,19.0,332866.6666666667,24590.0,1.0,1.0,,,,236000.0,3.0,7.0,261200.0,4.0,7.0,1475410.0,3.0,4.0,24590.0,1.0,1.0,,,,,,,,,,,,,236000.0,3.0,7.0,,,,,,,,,,261200.0,4.0,7.0,,,,,,,,,,,,,4,3.0,04,0401,1,27.25,90,90,100,93.21697517861574,1,1,0
2536,202103,o29157  ,2,50대,경북,N,1.0,20210323,9.0,Y,2686450.0,6,55.0,447741.6666666667,1097000.0,5.0,14.0,191000.0,4.0,17.0,909000.0,2.0,10.0,481800.0,6.0,10.0,7650.0,2.0,4.0,38000.0,1.0,2.0,794000.0,5.0,8.0,265000.0,1.0,4.0,191000.0,4.0,17.0,,,,289000.0,2.0,7.0,620000.0,1.0,3.0,,,,,,,174800.0,3.0,6.0,,,,297000.0,3.0,3.0,,,,7650.0,1.0,2.0,5,9.0,04,0103,1,21.6,90,90,100,93.21697517861574,1,1,0
2537,202103,o29161  ,1,30대,인천,N,16.0,20210323,9.0,,578500.0,7,128.0,82642.85714285714,137300.0,4.0,4.0,79000.0,4.0,4.0,153000.0,2.0,4.0,188800.0,4.0,104.0,20400.0,3.0,12.0,13000.0,1.0,1.0,119000.0,2.0,2.0,5300.0,1.0,1.0,39000.0,3.0,3.0,40000.0,1.0,1.0,153000.0,2.0,4.0,,,,,,,,,,28800.0,1.0,1.0,68500.0,4.0,8.0,,,,,,,,,,5,8.0,04,0405,1,16.5,90,100,60,81.43252849784717,2,1,0
2538,202103,o29169  ,2,50대,경북,N,0.0,20210330,2.0,Y,2410000.0,6,49.0,401666.6666666667,1108000.0,5.0,16.0,384000.0,6.0,19.0,880000.0,1.0,9.0,38000.0,1.0,3.0,0.0,1.0,2.0,88000.0,3.0,4.0,755000.0,3.0,6.0,265000.0,1.0,6.0,164000.0,6.0,15.0,220000.0,4.0,4.0,260000.0,1.0,6.0,620000.0,1.0,3.0,,,,,,,38000.0,1.0,3.0,,,,,,,,,,,,,5,8.0,02,0201,1,23.2,100,90,100,96.54893846056295,1,1,0
2539,202103,o29172  ,2,60대,경기,N,3.0,20210323,9.0,Y,2480000.0,6,46.0,413333.3333333333,978000.0,1.0,12.0,104000.0,1.0,8.0,1261000.0,5.0,20.0,137000.0,2.0,4.0,0.0,1.0,2.0,38000.0,1.0,2.0,675000.0,1.0,4.0,265000.0,1.0,6.0,104000.0,1.0,8.0,,,,641000.0,5.0,17.0,620000.0,1.0,3.0,,,,,,,38000.0,1.0,3.0,,,,99000.0,1.0,1.0,,,,,,,5,8.0,03,0301,1,21.8,90,90,100,93.21697517861574,1,1,0
2540,202103,o29179  ,1,30대,경남,N,0.0,20210330,2.0,Y,2471700.0,5,44.0,494340.0,157580.0,2.0,5.0,160674.0,2.0,12.0,264844.0,3.0,8.0,424472.0,4.0,16.0,1464130.0,1.0,3.0,50211.0,2.0,3.0,39043.0,1.0,1.0,68326.0,1.0,1.0,96631.0,1.0,10.0,64043.0,2.0,2.0,229844.0,2.0,7.0,,,,35000.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5,7.0,04,0301,1,29.0,100,80,100,92.83177667225556,1,1,0
2541,202103,o29215  ,2,40대,경기,N,2.0,20210324,8.0,,1707000.0,13,178.0,131307.6923076923,693000.0,7.0,29.0,251500.0,4.0,19.0,254000.0,1.0,8.0,450500.0,2.0,12.0,58000.0,5.0,110.0,216000.0,2.0,12.0,424000.0,6.0,11.0,53000.0,1.0,6.0,251500.0,4.0,19.0,,,,254000.0,1.0,8.0,,,,,,,,,,208800.0,1.0,7.0,,,,,,,5200.0,1.0,1.0,,,,5,7.0,01,0103,1,9.909090909090908,90,100,90,93.21697517861574,1,1,0
2542,202103,o29223  ,2,60대,경기,N,5.0,20210330,2.0,Y,2434800.0,5,47.0,486960.0,147639.0,1.0,5.0,160110.0,4.0,6.0,1891251.0,3.0,31.0,235800.0,3.0,4.0,0.0,1.0,1.0,,,,147639.0,1.0,3.0,0.0,1.0,2.0,42000.0,3.0,3.0,118110.0,1.0,3.0,779042.0,3.0,25.0,1023627.0,1.0,4.0,,,,88582.0,1.0,2.0,136800.0,2.0,3.0,,,,99000.0,1.0,1.0,,,,,,,5,9.0,02,0301,1,27.25,100,80,100,92.83177667225556,1,1,0
2543,202103,o29225  ,2,40대,제주,N,2.0,20210323,9.0,,1929500.0,7,43.0,275642.85714285716,705000.0,6.0,16.0,21500.0,2.0,2.0,1203000.0,3.0,25.0,,,,,,,110000.0,5.0,5.0,385000.0,4.0,4.0,210000.0,3.0,7.0,21500.0,2.0,2.0,,,,1128000.0,3.0,24.0,,,,75000.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3,6.0,01,0101,1,17.833333333333332,90,100,90,93.21697517861574,1,1,0
2544,202103,o29228  ,2,40대,충북,N,7.0,20210302,30.0,Y,2346700.0,4,61.0,586675.0,618800.0,3.0,11.0,292410.0,4.0,21.0,1104927.0,4.0,15.0,330563.0,3.0,13.0,0.0,1.0,1.0,58814.0,1.0,3.0,442606.0,1.0,2.0,87780.0,2.0,5.0,182630.0,4.0,19.0,109780.0,2.0,2.0,305311.0,4.0,10.0,757616.0,1.0,4.0,42000.0,1.0,1.0,,,,64597.0,1.0,2.0,17000.0,1.0,1.0,,,,,,,,,,5,10.0,03,0301,1,26.333333333333332,70,80,100,82.42570599617112,2,1,1
2545,202103,o29256  ,1,50대,경북,N,0.0,20210319,13.0,Y,1901750.0,5,41.0,380350.0,220000.0,3.0,5.0,32000.0,2.0,3.0,1601000.0,2.0,20.0,,,,48750.0,1.0,13.0,,,,80000.0,1.0,1.0,140000.0,2.0,4.0,32000.0,2.0,3.0,,,,833280.0,2.0,17.0,767720.0,1.0,3.0,,,,,,,,,,,,,,,,,,,48750.0,1.0,13.0,4,6.0,01,0301,0,25.5,90,80,90,86.53497421844448,2,1,0
2546,202103,o29258  ,2,50대,제주,N,0.0,20210323,9.0,Y,2465700.0,5,51.0,493140.0,827403.0,3.0,12.0,14500.0,1.0,2.0,1415352.0,5.0,25.0,208445.0,4.0,11.0,0.0,1.0,1.0,36000.0,1.0,2.0,464094.0,1.0,2.0,327309.0,2.0,8.0,14500.0,1.0,2.0,,,,347338.0,4.0,12.0,742550.0,1.0,4.0,325464.0,4.0,9.0,,,,36000.0,1.0,1.0,,,,,,,,,,,,,5,8.0,03,0301,1,26.5,90,80,100,89.62809493114327,2,1,0
2547,202103,o29272  ,1,30대,경기,N,0.0,20210330,2.0,Y,1973100.0,6,101.0,328850.0,204549.0,1.0,9.0,449015.0,1.0,45.0,754197.0,5.0,22.0,558239.0,2.0,20.0,7100.0,3.0,5.0,,,,204549.0,1.0,7.0,0.0,1.0,2.0,449015.0,1.0,45.0,,,,443506.0,5.0,14.0,,,,265691.0,4.0,7.0,45000.0,1.0,1.0,322258.0,2.0,16.0,,,,,,,,,,7100.0,1.0,2.0,5,8.0,03,0301,1,22.6,100,90,90,93.21697517861574,1,1,0
2548,202103,o29273  ,1,20대,경북,N,0.0,20210323,9.0,,575800.0,7,33.0,82257.14285714286,368000.0,5.0,11.0,40000.0,4.0,4.0,116000.0,4.0,4.0,,,,51800.0,2.0,14.0,,,,368000.0,5.0,11.0,,,,40000.0,4.0,4.0,,,,116000.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,51800.0,2.0,14.0,4,4.0,01,0103,1,17.666666666666668,90,100,60,81.43252849784717,2,1,0
2549,202103,o29279  ,1,30대,대구,N,0.0,20210316,16.0,,1740050.0,4,109.0,435012.5,0.0,1.0,2.0,208000.0,4.0,13.0,322000.0,3.0,10.0,1150600.0,2.0,65.0,59450.0,2.0,19.0,,,,,,,0.0,1.0,2.0,128000.0,4.0,11.0,80000.0,2.0,2.0,322000.0,3.0,10.0,,,,,,,,,,318600.0,1.0,17.0,17500.0,2.0,4.0,,,,,,,21450.0,1.0,6.0,5,7.0,02,0201,1,33.0,80,80,90,83.20335292207615,2,1,0
2550,202103,o29281  ,2,40대,부산,N,0.0,20210330,2.0,,960500.0,6,36.0,160083.33333333334,197000.0,1.0,9.0,8000.0,1.0,1.0,746200.0,5.0,14.0,,,,9300.0,1.0,12.0,62000.0,1.0,4.0,135000.0,1.0,3.0,0.0,1.0,2.0,8000.0,1.0,1.0,,,,132000.0,4.0,4.0,120000.0,1.0,1.0,494200.0,4.0,9.0,,,,,,,,,,,,,,,,,,,4,7.0,03,0303,1,22.6,100,90,80,89.62809493114327,2,1,1
2551,202103,o29282  ,2,40대,대구,N,0.0,20210309,23.0,Y,2466000.0,6,55.0,411000.0,1017000.0,2.0,15.0,256000.0,5.0,18.0,1011000.0,3.0,13.0,182000.0,3.0,7.0,0.0,1.0,2.0,77000.0,2.0,5.0,675000.0,1.0,4.0,265000.0,1.0,6.0,256000.0,5.0,18.0,,,,391000.0,3.0,10.0,620000.0,1.0,3.0,,,,,,,182000.0,3.0,7.0,,,,,,,,,,,,,5,7.0,02,0201,1,18.4,70,90,100,85.72618882313394,2,1,0
2552,202103,o29283  ,2,50대,경남,N,0.0,20210316,16.0,Y,1835000.0,5,46.0,367000.0,499673.0,1.0,10.0,213831.0,4.0,23.0,1015058.0,5.0,11.0,106438.0,1.0,2.0,,,,68989.0,1.0,3.0,430684.0,1.0,7.0,,,,213831.0,4.0,23.0,,,,419789.0,5.0,7.0,512483.0,1.0,2.0,82786.0,1.0,2.0,,,,106438.0,1.0,2.0,,,,,,,,,,,,,4,7.0,03,0301,1,24.75,80,80,90,83.20335292207615,2,1,1
2553,202103,o29296  ,1,50대,충북,N,42.0,20210309,23.0,,2356000.0,4,109.0,589000.0,246000.0,2.0,12.0,138000.0,1.0,10.0,1806000.0,2.0,29.0,88200.0,2.0,36.0,77800.0,2.0,22.0,246000.0,2.0,12.0,,,,,,,138000.0,1.0,10.0,,,,594000.0,1.0,22.0,1212000.0,2.0,7.0,,,,,,,,,,58500.0,2.0,6.0,,,,,,,77800.0,2.0,21.0,5,6.0,03,0302,1,30.666666666666668,70,80,100,82.42570599617112,2,1,0
2554,202103,o29299  ,2,40대,충북,N,0.0,20210325,7.0,,1302400.0,8,106.0,162800.0,62400.0,2.0,6.0,1240000.0,8.0,100.0,,,,,,,,,,,,,,,,0.0,2.0,4.0,1240000.0,8.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,02,0201,0,15.428571428571429,100,100,80,92.83177667225556,1,1,0
2555,202103,o29310  ,1,50대,대구,N,2.0,20210309,23.0,Y,2226000.0,4,39.0,556500.0,781866.0,1.0,2.0,10000.0,1.0,1.0,981230.0,1.0,26.0,452904.0,3.0,8.0,0.0,1.0,2.0,,,,781866.0,1.0,2.0,,,,10000.0,1.0,1.0,,,,541436.0,1.0,18.0,234558.0,1.0,2.0,205236.0,1.0,6.0,,,,335625.0,3.0,7.0,,,,,,,,,,,,,5,6.0,04,0401,1,30.666666666666668,70,80,100,82.42570599617112,2,1,0
2556,202103,o29315  ,2,40대,경기,N,0.0,20210330,2.0,,1522800.0,6,62.0,253800.0,71000.0,2.0,6.0,204500.0,4.0,22.0,672000.0,4.0,14.0,566300.0,4.0,14.0,9000.0,1.0,6.0,27000.0,1.0,1.0,,,,44000.0,1.0,5.0,204500.0,4.0,22.0,,,,473000.0,4.0,11.0,120000.0,1.0,1.0,79000.0,2.0,2.0,,,,208800.0,1.0,7.0,,,,99000.0,1.0,1.0,,,,,,,5,8.0,03,0301,1,22.4,100,90,80,89.62809493114327,2,1,0
2557,202103,o29316  ,2,30대,인천,Y,29.0,20210330,2.0,Y,2443400.0,12,115.0,203616.66666666666,118600.0,3.0,4.0,251636.0,4.0,24.0,1486920.0,6.0,22.0,586244.0,5.0,61.0,0.0,3.0,4.0,20000.0,1.0,1.0,69000.0,2.0,2.0,,,,251636.0,4.0,24.0,,,,415476.0,2.0,10.0,496750.0,1.0,3.0,574694.0,5.0,9.0,,,,286644.0,2.0,7.0,4500.0,1.0,1.0,,,,38000.0,1.0,4.0,,,,5,9.0,03,0303,1,8.4,100,100,100,99.99999999999997,1,1,0
2558,202103,o29319  ,1,50대,대구,N,0.0,20210330,2.0,Y,1966000.0,6,21.0,327666.6666666667,63590.0,4.0,6.0,10000.0,1.0,1.0,417000.0,4.0,11.0,,,,1475410.0,2.0,3.0,63590.0,4.0,4.0,,,,0.0,1.0,2.0,10000.0,1.0,1.0,,,,417000.0,4.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0,03,0301,1,28.0,100,90,90,93.21697517861574,1,1,0
2559,202103,o29323  ,2,50대,경북,N,0.0,20210330,2.0,Y,1993080.0,8,72.0,249135.0,938601.0,6.0,22.0,308582.0,5.0,29.0,688296.0,4.0,18.0,57600.0,1.0,1.0,0.0,1.0,1.0,102000.0,3.0,6.0,283213.0,3.0,6.0,553388.0,2.0,10.0,308582.0,5.0,29.0,,,,465658.0,4.0,15.0,,,,222638.0,2.0,3.0,,,,57600.0,1.0,1.0,,,,,,,,,,,,,5,7.0,01,0201,1,18.666666666666668,100,100,100,99.99999999999997,1,1,0
